id,make,model,year,horsepower,torque,engine_make,engine_capacity,engine_cylinders,engine_modifier
2012 Hyundai Tucson Limited PZEV AWD,Hyundai,Hyundai Tucson,2012,170,163,Hyundai,2.4,4,
2012 Hyundai Tucson Limited PZEV,Hyundai,Hyundai Tucson,2012,170,163,Hyundai,2.4,4,
2012 Hyundai Tucson GL,Hyundai,Hyundai Tucson,2012,165,146,Hyundai,2.0,4,
2012 Hyundai Tucson GLS AWD,Hyundai,Hyundai Tucson,2012,176,168,Hyundai,2.4,4,
2012 Hyundai Tucson GLS PZEV,Hyundai,Hyundai Tucson,2012,170,163,Hyundai,2.4,4,
2012 Hyundai Tucson GLS PZEV AWD,Hyundai,Hyundai Tucson,2012,170,163,Hyundai,2.4,4,
2011 Mazda CX-7 i SV,Mazda,Mazda CX-7,2011,161,161,Mazda,2.5,4,
2011 Mazda CX-7 i Sport,Mazda,Mazda CX-7,2011,161,161,Mazda,2.5,4,
2011 Mazda CX-7 s Touring,Mazda,Mazda CX-7,2011,244,258,Mazda,2.3,4,Turbo
2011 Mazda CX-7 s Touring AWD,Mazda,Mazda CX-7,2011,244,258,Mazda,2.3,4,Turbo
2011 Mazda CX-7 i Touring,Mazda,Mazda CX-7,2011,161,161,Mazda,2.5,4,
2011 Mazda CX-7 s Grand Touring,Mazda,Mazda CX-7,2011,244,258,Mazda,2.3,4,Turbo
2011 Mazda CX-7 s Grand Touring AWD,Mazda,Mazda CX-7,2011,244,258,Mazda,2.3,4,Turbo
2012 Ford Flex SE,Ford,Ford Flex,2012,262,248,Ford,3.5,6,
2012 Ford Flex SEL,Ford,Ford Flex,2012,262,248,Ford,3.5,6,
2012 Ford Flex SEL AWD,Ford,Ford Flex,2012,262,248,Ford,3.5,6,
2012 Ford Flex Limited,Ford,Ford Flex,2012,262,248,Ford,3.5,6,
2012 Ford Flex Limited AWD,Ford,Ford Flex,2012,262,248,Ford,3.5,6,
2012 Ford Flex Limited AWD Turbo,Ford,Ford Flex,2012,355,350,Ford,3.5,6,Turbo
2012 Ford Flex Titanium,Ford,Ford Flex,2012,262,248,Ford,3.5,6,
2012 Ford Flex Titanium AWD,Ford,Ford Flex,2012,262,248,Ford,3.5,6,
2012 Ford Flex Titanium AWD Turbo,Ford,Ford Flex,2012,355,350,Ford,3.5,6,Turbo
2010 Honda Fit,Honda,Honda Fit,2010,117,106,Honda,1.5,4,
2010 Honda Fit AT,Honda,Honda Fit,2010,117,106,Honda,1.5,4,
2010 Honda Fit Sport,Honda,Honda Fit,2010,117,106,Honda,1.5,4,
2010 Honda Fit Sport AT,Honda,Honda Fit,2010,117,106,Honda,1.5,4,
2011 Ford Flex SE,Ford,Ford Flex,2011,262,248,Ford,3.5,6,
2011 Ford Flex SEL,Ford,Ford Flex,2011,262,248,Ford,3.5,6,
2011 Ford Flex SEL AWD,Ford,Ford Flex,2011,262,248,Ford,3.5,6,
2011 Ford Flex SEL AWD Turbo,Ford,Ford Flex,2011,355,350,Ford,3.5,6,Turbo
2011 Ford Flex Limited,Ford,Ford Flex,2011,262,248,Ford,3.5,6,
2011 Ford Flex Limited AWD,Ford,Ford Flex,2011,262,248,Ford,3.5,6,
2011 Ford Flex Limited AWD Turbo,Ford,Ford Flex,2011,355,350,Ford,3.5,6,Turbo
2011 Ford Flex Titanium,Ford,Ford Flex,2011,262,248,Ford,3.5,6,
2011 Ford Flex Titanium AWD,Ford,Ford Flex,2011,262,248,Ford,3.5,6,
2011 Ford Flex Titanium AWD Turbo,Ford,Ford Flex,2011,355,350,Ford,3.5,6,Turbo
2010 Mazda CX-7 i SV,Mazda,Mazda CX-7,2010,161,161,Mazda,2.5,4,
2010 Mazda CX-7 i Sport,Mazda,Mazda CX-7,2010,161,161,Mazda,2.5,4,
2010 Mazda CX-7 s Touring,Mazda,Mazda CX-7,2010,244,258,Mazda,2.3,4,Turbo
2010 Mazda CX-7 s Touring AWD,Mazda,Mazda CX-7,2010,244,258,Mazda,2.3,4,Turbo
2010 Mazda CX-7 s Grand Touring,Mazda,Mazda CX-7,2010,244,258,Mazda,2.3,4,Turbo
2010 Mazda CX-7 s Grand Touring AWD,Mazda,Mazda CX-7,2010,244,258,Mazda,2.3,4,Turbo
2011 Hyundai Tucson GL AT,Hyundai,Hyundai Tucson,2011,165,146,Hyundai,2.0,4,
2011 Hyundai Tucson GLS,Hyundai,Hyundai Tucson,2011,176,168,Hyundai,2.4,4,
2011 Hyundai Tucson Limited PZEV,Hyundai,Hyundai Tucson,2011,170,163,Hyundai,2.4,4,
2011 Hyundai Tucson Limited AWD,Hyundai,Hyundai Tucson,2011,176,168,Hyundai,2.4,4,
2011 Hyundai Tucson Limited PZEV AWD,Hyundai,Hyundai Tucson,2011,170,163,Hyundai,2.4,4,
2011 Hyundai Tucson GLS AWD,Hyundai,Hyundai Tucson,2011,176,168,Hyundai,2.4,4,
2011 Hyundai Tucson GLS PZEV,Hyundai,Hyundai Tucson,2011,170,163,Hyundai,2.4,4,
2011 Hyundai Tucson GL,Hyundai,Hyundai Tucson,2011,165,146,Hyundai,2.0,4,
2011 Hyundai Tucson GLS PZEV AWD,Hyundai,Hyundai Tucson,2011,170,163,Hyundai,2.4,4,
2011 Hyundai Tucson Limited,Hyundai,Hyundai Tucson,2011,176,168,Hyundai,2.4,4,
2012 Audi R8 Spyder 4.2,Audi,Audi R8 Spyder,2012,430,316,Audi,4.2,8,
2012 Audi R8 Spyder 5.2,Audi,Audi R8 Spyder,2012,525,391,Audi,5.2,10,
2010 Ford Flex SE,Ford,Ford Flex,2010,262,248,Ford,3.5,6,
2010 Ford Flex SEL,Ford,Ford Flex,2010,262,248,Ford,3.5,6,
2010 Ford Flex SEL AWD,Ford,Ford Flex,2010,262,248,Ford,3.5,6,
2010 Ford Flex SEL AWD Turbo,Ford,Ford Flex,2010,355,350,Ford,3.5,6,Turbo
2010 Ford Flex Limited,Ford,Ford Flex,2010,262,248,Ford,3.5,6,
2010 Ford Flex Limited AWD,Ford,Ford Flex,2010,262,248,Ford,3.5,6,
2010 Ford Flex Limited AWD Turbo,Ford,Ford Flex,2010,355,350,Ford,3.5,6,Turbo
2011 Mazda CX-9 Sport,Mazda,Mazda CX-9,2011,273,270,Mazda,3.7,6,
2011 Mazda CX-9 Sport AWD,Mazda,Mazda CX-9,2011,273,270,Mazda,3.7,6,
2011 Mazda CX-9 Touring,Mazda,Mazda CX-9,2011,273,270,Mazda,3.7,6,
2011 Mazda CX-9 Touring AWD,Mazda,Mazda CX-9,2011,273,270,Mazda,3.7,6,
2011 Mazda CX-9 Grand Touring,Mazda,Mazda CX-9,2011,273,270,Mazda,3.7,6,
2011 Mazda CX-9 Grand Touring AWD,Mazda,Mazda CX-9,2011,273,270,Mazda,3.7,6,
2011 Volkswagen Tiguan S,Volkswagen,Volkswagen Tiguan,2011,200,207,Volkswagen,2.0,4,Turbo
2011 Volkswagen Tiguan S AT,Volkswagen,Volkswagen Tiguan,2011,200,207,Volkswagen,2.0,4,Turbo
2011 Volkswagen Tiguan SE,Volkswagen,Volkswagen Tiguan,2011,200,207,Volkswagen,2.0,4,Turbo
2011 Volkswagen Tiguan SEL,Volkswagen,Volkswagen Tiguan,2011,200,207,Volkswagen,2.0,4,Turbo
2010 Volkswagen Touareg VR6 FSI Sport,Volkswagen,Volkswagen Touareg,2010,280,265,Volkswagen,3.6,6,
2010 Volkswagen Touareg V6 TDI Clean Diesel Sport,Volkswagen,Volkswagen Touareg,2010,225,406,Volkswagen,3.0,6,
2010 Mercedes-Benz CL550 4Matic,Mercedes,Mercedes-Benz CL-Class,2010,382,391,Mercedes-Benz,5.5,8,
2010 Mercedes-Benz CL600,Mercedes-Benz,Mercedes-Benz CL-Class,2010,510,612,Mercedes-Benz,5.5,12,Turbo
2010 Mercedes-Benz CL63 AMG,AMG,Mercedes-Benz CL-Class,2010,518,465,Mercedes-AMG,6.2,8,
2010 Mercedes-Benz CL65 AMG,AMG,Mercedes-Benz CL-Class,2010,621,738,Mercedes-AMG,6.0,12,
2011 BMW 128i Convertible,BMW Motorrad,BMW 1 Series Convertible,2011,230,200,BMW,3.0,6,
2011 BMW 128i Convertible AT,BMW Motorrad,BMW 1 Series Convertible,2011,230,200,BMW,3.0,6,
2011 BMW 135i Convertible,BMW,BMW 1 Series Convertible,2011,300,300,BMW,3.0,6,Turbo
2011 Mercedes-Benz CL600,Mercedes-Benz,Mercedes-Benz CL-Class,2011,510,612,Mercedes-Benz,5.5,12,Turbo
2011 Mercedes-Benz CL63 AMG,AMG,Mercedes-Benz CL-Class,2011,536,590,Mercedes-AMG,5.5,8,
2011 Mercedes-Benz CL550 4Matic,Mercedes-Benz,Mercedes-Benz CL-Class,2011,429,516,Mercedes-Benz,4.6,8,
2011 Mercedes-Benz CL65 AMG,AMG,Mercedes-Benz CL-Class,2011,621,738,Mercedes-AMG,6.0,12,
2010 BMW 135i Coupe AT,BMW Motorrad,BMW 1 Series Coupe,2010,300,300,BMW,3.0,6,
2010 BMW 135i Coupe,BMW Motorrad,BMW 1 Series Coupe,2010,300,300,BMW,3.0,6,
2010 BMW 128i Coupe,BMW Motorrad,BMW 1 Series Coupe,2010,230,200,BMW,3.0,6,
2010 BMW 128i Coupe AT,BMW Motorrad,BMW 1 Series Coupe,2010,230,200,BMW,3.0,6,
2010 Hyundai Tucson Limited,Hyundai,Hyundai Tucson,2010,176,168,Hyundai,2.4,4,
2010 Hyundai Tucson GLS,Hyundai,Hyundai Tucson,2010,176,168,Hyundai,2.4,4,
2010 Hyundai Tucson Limited PZEV 4WD,Hyundai,Hyundai Tucson,2010,170,163,Hyundai,2.4,4,
2010 Hyundai Tucson Limited 4WD,Hyundai,Hyundai Tucson,2010,176,168,Hyundai,2.4,4,
2010 Hyundai Tucson GLS AT 4WD,Hyundai,Hyundai Tucson,2010,176,168,Hyundai,2.4,4,
2010 Hyundai Tucson GLS PZEV 4WD,Hyundai,Hyundai Tucson,2010,170,163,Hyundai,2.4,4,
2010 Hyundai Tucson Limited PZEV,Hyundai,Hyundai Tucson,2010,170,163,Hyundai,2.4,4,
2010 Hyundai Tucson GLS AT,Hyundai,Hyundai Tucson,2010,176,168,Hyundai,2.4,4,
2010 Hyundai Tucson GLS PZEV,Hyundai,Hyundai Tucson,2010,170,163,Hyundai,2.4,4,
2011 BMW 135i Coupe,BMW Motorrad,BMW 1 Series Coupe,2011,300,300,BMW,3.0,6,
2011 BMW 128i Coupe AT,BMW Motorrad,BMW 1 Series Coupe,2011,230,200,BMW,3.0,6,
2011 BMW 128i Coupe,BMW Motorrad,BMW 1 Series Coupe,2011,230,200,BMW,3.0,6,
2010 Mercedes-Benz CLS550,Mercedes,Mercedes-Benz CLS-Class,2010,382,391,Mercedes-Benz,5.5,8,
2010 Mercedes-Benz CLS63 AMG,AMG,Mercedes-Benz CLS-Class,2010,507,465,Mercedes-AMG,6.2,8,
2011 Chevrolet Corvette Convertible 1LT,Chevrolet,Chevrolet Corvette Convertible,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Convertible 1LT AT,Chevrolet,Chevrolet Corvette Convertible,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Convertible 2LT,Chevrolet,Chevrolet Corvette Convertible,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Convertible 2LT AT,Chevrolet,Chevrolet Corvette Convertible,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Convertible 3LT,Chevrolet,Chevrolet Corvette Convertible,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Convertible 3LT AT,Chevrolet,Chevrolet Corvette Convertible,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Convertible 4LT,Chevrolet,Chevrolet Corvette Convertible,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Convertible 4LT AT,Chevrolet,Chevrolet Corvette Convertible,2011,430,424,Chevrolet,6.2,8,
2011 Mercedes-Benz CLS63 AMG,Mercedes-AMG,Mercedes-Benz CLS-Class,2011,507,465,Mercedes-Benz,6.2,8,
2010 Chevrolet Corvette Convertible 1LT,Chevrolet,Chevrolet Corvette Convertible,2010,430,424,Chevrolet,6.2,8,
2010 Chevrolet Corvette Convertible 1LT AT,Chevrolet,Chevrolet Corvette Convertible,2010,430,424,Chevrolet,6.2,8,
2010 Chevrolet Corvette Convertible 2LT,Chevrolet,Chevrolet Corvette Convertible,2010,430,424,Chevrolet,6.2,8,
2010 Chevrolet Corvette Convertible 2LT AT,Chevrolet,Chevrolet Corvette Convertible,2010,430,424,Chevrolet,6.2,8,
2010 Chevrolet Corvette Convertible 3LT,Chevrolet,Chevrolet Corvette Convertible,2010,430,424,Chevrolet,6.2,8,
2010 Chevrolet Corvette Convertible 3LT AT,Chevrolet,Chevrolet Corvette Convertible,2010,430,424,Chevrolet,6.2,8,
2010 Chevrolet Corvette Convertible 4LT,Chevrolet,Chevrolet Corvette Convertible,2010,430,424,Chevrolet,6.2,8,
2010 Chevrolet Corvette Convertible 4LT AT,Chevrolet,Chevrolet Corvette Convertible,2010,430,424,Chevrolet,6.2,8,
2012 Mitsubishi Eclipse GT,Mitsubishi,Mitsubishi Eclipse Coupe,2012,265,262,Hyundai,3.8,6,
2012 Mitsubishi Eclipse SE,Mitsubishi,Mitsubishi Eclipse Coupe,2012,162,162,Hyundai,2.4,4,
2012 Mitsubishi Eclipse GS AT,Mitsubishi,Mitsubishi Eclipse Coupe,2012,162,162,Hyundai,2.4,4,
2012 Mitsubishi Eclipse GS,Mitsubishi,Mitsubishi Eclipse Coupe,2012,162,162,Hyundai,2.4,4,
2012 Mitsubishi Eclipse GS-Sport,Mitsubishi,Mitsubishi Eclipse Coupe,2012,162,162,Hyundai,2.4,4,
2011 Mitsubishi Eclipse GS AT,Mitsubishi,Mitsubishi Eclipse Coupe,2011,162,162,Hyundai,2.4,4,
2011 Mitsubishi Eclipse GS,Mitsubishi,Mitsubishi Eclipse Coupe,2011,162,162,Hyundai,2.4,4,
2011 Mitsubishi Eclipse GS-Sport,Mitsubishi,Mitsubishi Eclipse Coupe,2011,162,162,Hyundai,2.4,4,
2011 Mitsubishi Eclipse GT,Mitsubishi,Mitsubishi Eclipse Coupe,2011,265,262,Hyundai,3.8,6,
2010 Mitsubishi Eclipse GT AT,Mitsubishi,Mitsubishi Eclipse Coupe,2010,265,262,Hyundai,3.8,6,
2010 Mitsubishi Eclipse GS,Mitsubishi,Mitsubishi Eclipse Coupe,2010,162,162,Hyundai,2.4,4,
2010 Mitsubishi Eclipse GS-Sport,Mitsubishi,Mitsubishi Eclipse Coupe,2010,162,162,Hyundai,2.4,4,
2010 Mitsubishi Eclipse GS AT,Mitsubishi,Mitsubishi Eclipse Coupe,2010,162,162,Hyundai,2.4,4,
2010 Mitsubishi Eclipse GT,Mitsubishi,Mitsubishi Eclipse Coupe,2010,265,262,Hyundai,3.8,6,
2012 Chevrolet Corvette Coupe 1LT,Chevrolet,Chevrolet Corvette Coupe,2012,430,424,Chevrolet,6.2,8,
2012 Chevrolet Corvette Coupe 1LT AT,Chevrolet,Chevrolet Corvette Coupe,2012,430,424,Chevrolet,6.2,8,
2012 Chevrolet Corvette Coupe 2LT,Chevrolet,Chevrolet Corvette Coupe,2012,430,424,Chevrolet,6.2,8,
2012 Chevrolet Corvette Coupe 2LT AT,Chevrolet,Chevrolet Corvette Coupe,2012,430,424,Chevrolet,6.2,8,
2012 Chevrolet Corvette Coupe 3LT,Chevrolet,Chevrolet Corvette Coupe,2012,430,424,Chevrolet,6.2,8,
2012 Chevrolet Corvette Coupe 3LT AT,Chevrolet,Chevrolet Corvette Coupe,2012,430,424,Chevrolet,6.2,8,
2012 Chevrolet Corvette Coupe 4LT,Chevrolet,Chevrolet Corvette Coupe,2012,430,424,Chevrolet,6.2,8,
2012 Chevrolet Corvette Coupe 4LT AT,Chevrolet,Chevrolet Corvette Coupe,2012,430,424,Chevrolet,6.2,8,
2010 Toyota RAV4,Toyota,Toyota RAV4,2010,179,172,Toyota,2.5,4,
2010 Toyota RAV4 4WD,Toyota,Toyota RAV4,2010,179,172,Toyota,2.5,4,
2010 Toyota RAV4 V6,Toyota,Toyota RAV4,2010,269,246,Toyota,3.5,6,
2010 Toyota RAV4 V6 4WD,Toyota,Toyota RAV4,2010,269,246,Toyota,3.5,6,
2010 Toyota RAV4 Sport,Toyota,Toyota RAV4,2010,179,172,Toyota,2.5,4,
2010 Toyota RAV4 Sport 4WD,Toyota,Toyota RAV4,2010,179,172,Toyota,2.5,4,
2010 Toyota RAV4 Sport V6,Toyota,Toyota RAV4,2010,269,246,Toyota,3.5,6,
2010 Toyota RAV4 Sport V6 4WD,Toyota,Toyota RAV4,2010,269,246,Toyota,3.5,6,
2010 Toyota RAV4 Limited,Toyota,Toyota RAV4,2010,179,172,Toyota,2.5,4,
2010 Toyota RAV4 Limited 4WD,Toyota,Toyota RAV4,2010,179,172,Toyota,2.5,4,
2010 Toyota RAV4 Limited V6,Toyota,Toyota RAV4,2010,269,246,Toyota,3.5,6,
2010 Toyota RAV4 Limited V6 4WD,Toyota,Toyota RAV4,2010,269,246,Toyota,3.5,6,
2012 Mitsubishi Eclipse Spyder GS-Sport,Mitsubishi,Mitsubishi Eclipse Spyder,2012,162,162,Hyundai,2.4,4,
2012 Mitsubishi Eclipse Spyder SE,Mitsubishi,Mitsubishi Eclipse Spyder,2012,162,162,Hyundai,2.4,4,
2012 Mitsubishi Eclipse Spyder GT,Mitsubishi,Mitsubishi Eclipse Spyder,2012,265,262,Hyundai,3.8,6,
2011 Chevrolet Corvette Coupe 1LT,Chevrolet,Chevrolet Corvette Coupe,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Coupe 1LT AT,Chevrolet,Chevrolet Corvette Coupe,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Coupe 2LT,Chevrolet,Chevrolet Corvette Coupe,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Coupe 2LT AT,Chevrolet,Chevrolet Corvette Coupe,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Coupe 3LT,Chevrolet,Chevrolet Corvette Coupe,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Coupe 3LT AT,Chevrolet,Chevrolet Corvette Coupe,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Coupe 4LT,Chevrolet,Chevrolet Corvette Coupe,2011,430,424,Chevrolet,6.2,8,
2011 Chevrolet Corvette Coupe 4LT AT,Chevrolet,Chevrolet Corvette Coupe,2011,430,424,Chevrolet,6.2,8,
2011 Mitsubishi Eclipse Spyder GS-Sport,Mitsubishi,Mitsubishi Eclipse Spyder,2011,162,162,Hyundai,2.4,4,
2011 Mitsubishi Eclipse Spyder GT,Mitsubishi,Mitsubishi Eclipse Spyder,2011,265,262,Hyundai,3.8,6,
2010 Mitsubishi Eclipse Spyder GT,Mitsubishi,Mitsubishi Eclipse Spyder,2010,265,262,Hyundai,3.8,6,
2010 Mitsubishi Eclipse Spyder GS,Mitsubishi,Mitsubishi Eclipse Spyder,2010,162,162,Hyundai,2.4,4,
2011 Mitsubishi Endeavor LS,Mitsubishi,Mitsubishi Endeavor,2011,225,255,Hyundai,3.8,6,
2011 Mitsubishi Endeavor SE,Mitsubishi,Mitsubishi Endeavor,2011,225,255,Hyundai,3.8,6,
2011 Mitsubishi Endeavor SE AWD,Mitsubishi,Mitsubishi Endeavor,2011,225,255,Hyundai,3.8,6,
2010 Mitsubishi Endeavor LS,Mitsubishi,Mitsubishi Endeavor,2010,225,255,Hyundai,3.8,6,
2010 Mitsubishi Endeavor SE,Mitsubishi,Mitsubishi Endeavor,2010,225,255,Hyundai,3.8,6,
2010 Mitsubishi Endeavor SE AWD,Mitsubishi,Mitsubishi Endeavor,2010,225,255,Hyundai,3.8,6,
2011 Mitsubishi Galant SE,Mitsubishi,Mitsubishi Galant,2011,160,157,Hyundai,2.4,4,
2011 Mitsubishi Galant ES,Mitsubishi,Mitsubishi Galant,2011,160,157,Hyundai,2.4,4,
2010 Mitsubishi Galant ES,Mitsubishi,Mitsubishi Galant,2010,160,157,Hyundai,2.4,4,
2010 Mitsubishi Galant SE,Mitsubishi,Mitsubishi Galant,2010,160,157,Hyundai,2.4,4,
2011 Cadillac CTS-V Sedan,Cadillac,Cadillac CTS-V Sedan,2011,556,551,Cadillac,6.2,8,S-charged
2011 Cadillac CTS-V Sedan AT,Cadillac,Cadillac CTS-V Sedan,2011,556,551,Cadillac,6.2,8,S-charged
2011 Mitsubishi Lancer ES,Mitsubishi,Mitsubishi Lancer,2011,148,146,Mitsubishi,2.0,4,
2011 Mitsubishi Lancer DE,Mitsubishi,Mitsubishi Lancer,2011,148,146,Mitsubishi,2.0,4,
2011 Mitsubishi Lancer GTS,Mitsubishi,Mitsubishi Lancer,2011,168,167,Mitsubishi,2.4,4,
2010 Mitsubishi Lancer DE,Mitsubishi,Mitsubishi Lancer,2010,152,146,Mitsubishi,2.0,4,
2010 Mitsubishi Lancer GTS,Mitsubishi,Mitsubishi Lancer,2010,168,167,Mitsubishi,2.4,4,
2010 Mitsubishi Lancer ES,Mitsubishi,Mitsubishi Lancer,2010,152,146,Mitsubishi,2.0,4,
2010 Cadillac CTS-V Sedan,Cadillac,Cadillac CTS-V Sedan,2010,556,551,Cadillac,6.2,8,S-charged
2010 Cadillac CTS-V Sedan AT,Cadillac,Cadillac CTS-V Sedan,2010,556,551,Cadillac,6.2,8,S-charged
2011 Cadillac CTS-V Coupe AT,Cadillac,Cadillac CTS-V Coupe,2011,556,551,Cadillac,6.2,8,S-charged
2011 Cadillac CTS-V Coupe,Cadillac,Cadillac CTS-V Coupe,2011,556,551,Cadillac,6.2,8,S-charged
2011 Cadillac CTS-V Wagon,Cadillac,Cadillac CTS-V Wagon,2011,556,551,Cadillac,6.2,8,S-charged
2011 Cadillac CTS-V Wagon AT,Cadillac,Cadillac CTS-V Wagon,2011,556,551,Cadillac,6.2,8,S-charged
2011 Cadillac CTS Sport Sedan,Cadillac,Cadillac CTS Sport Sedan,2011,270,223,Cadillac,3.0,6,
2011 Cadillac CTS Sport Sedan AT,Cadillac,Cadillac CTS Sport Sedan,2011,270,223,Cadillac,3.0,6,
2011 Cadillac CTS Sport Sedan AWD,Cadillac,Cadillac CTS Sport Sedan,2011,270,223,Cadillac,3.0,6,
2011 Cadillac CTS Sport Sedan Luxury,Cadillac,Cadillac CTS Sport Sedan,2011,270,223,Cadillac,3.0,6,
2011 Cadillac CTS Sport Sedan Luxury AT,Cadillac,Cadillac CTS Sport Sedan,2011,270,223,Cadillac,3.0,6,
2011 Cadillac CTS Sport Sedan Performance,Cadillac,Cadillac CTS Sport Sedan,2011,270,223,Cadillac,3.0,6,
2011 Cadillac CTS Sport Sedan Performance AWD,Cadillac,Cadillac CTS Sport Sedan,2011,270,223,Cadillac,3.0,6,
2011 Cadillac CTS Sport Sedan 3.6L Performance,Cadillac,Cadillac CTS Sport Sedan,2011,304,273,Cadillac,3.6,6,
2011 Cadillac CTS Sport Sedan 3.6L Performance AT,Cadillac,Cadillac CTS Sport Sedan,2011,304,273,Cadillac,3.6,6,
2010 Cadillac CTS Sport Sedan Luxury AT,Cadillac,Cadillac CTS Sport Sedan,2010,270,223,Cadillac,3.0,6,
2011 Cadillac CTS Sport Sedan Premium,Cadillac,Cadillac CTS Sport Sedan,2011,304,273,Cadillac,3.6,6,
2011 Cadillac CTS Sport Sedan Premium AT,Cadillac,Cadillac CTS Sport Sedan,2011,304,273,Cadillac,3.6,6,
2011 Cadillac CTS Sport Sedan Premium AWD,Cadillac,Cadillac CTS Sport Sedan,2011,304,273,Cadillac,3.6,6,
2011 Toyota Sequoia SR5,Toyota,Toyota Sequoia,2011,310,327,Toyota,4.6,8,
2011 Toyota Sequoia SR5 4x4,Toyota,Toyota Sequoia,2011,310,327,Toyota,4.6,8,
2011 Toyota Sequoia SR5 5.7L 4x4,Toyota,Toyota Sequoia,2011,381,401,Toyota,5.7,8,
2011 Toyota Sequoia SR5 FFV,Toyota,Toyota Sequoia,2011,381,401,Toyota,5.7,8,FFV
2011 Toyota Sequoia Limited,Toyota,Toyota Sequoia,2011,381,401,Toyota,5.7,8,
2011 Toyota Sequoia Limited 4x4,Toyota,Toyota Sequoia,2011,381,401,Toyota,5.7,8,
2011 Toyota Sequoia Limited FFV,Toyota,Toyota Sequoia,2011,381,401,Toyota,5.7,8,FFV
2011 Toyota Sequoia Platinum,Toyota,Toyota Sequoia,2011,381,401,Toyota,5.7,8,
2011 Toyota Sequoia Platinum 4x4,Toyota,Toyota Sequoia,2011,381,401,Toyota,5.7,8,
2011 Toyota Sequoia Platinum FFV,Toyota,Toyota Sequoia,2011,381,401,Toyota,5.7,8,FFV
2010 BMW 328i Convertible,BMW Motorrad,BMW 3 Series Convertible,2010,230,200,BMW,3.0,6,
2010 BMW 335i Convertible AT,BMW,BMW 3 Series Convertible,2010,300,300,BMW,3.0,6,Turbo
2010 BMW 335i Convertible,BMW,BMW 3 Series Convertible,2010,300,300,BMW,3.0,6,Turbo
2010 BMW 328i Convertible AT,BMW Motorrad,BMW 3 Series Convertible,2010,230,200,BMW,3.0,6,
2009 Infiniti EX35,Infiniti,Infiniti EX,2009,297,253,Infiniti,3.5,6,
2009 Infiniti EX35 AWD,Infiniti,Infiniti EX,2009,297,253,Infiniti,3.5,6,
2009 Infiniti EX35 Journey,Infiniti,Infiniti EX,2009,297,253,Infiniti,3.5,6,
2009 Infiniti EX35 Journey AWD,Infiniti,Infiniti EX,2009,297,253,Infiniti,3.5,6,
2011 Mercedes-Benz E550 Cabriolet,Mercedes,Mercedes-Benz E-Class Cabriolet,2011,382,391,Mercedes-Benz,5.5,8,
2011 Mercedes-Benz E350 Cabriolet,Mercedes,Mercedes-Benz E-Class Cabriolet,2011,268,258,Mercedes-Benz,3.5,6,
2011 BMW 328i Convertible,BMW Motorrad,BMW 3 Series Convertible,2011,230,200,BMW,3.0,6,
2011 BMW 335i Convertible AT,BMW,BMW 3 Series Convertible,2011,300,300,BMW,3.0,6,Turbo
2011 BMW 328i Convertible AT,BMW Motorrad,BMW 3 Series Convertible,2011,230,200,BMW,3.0,6,
2011 BMW 335is Convertible,BMW,BMW 3 Series Convertible,2011,320,332,BMW,3.0,6,Turbo
2011 BMW 335i Convertible,BMW,BMW 3 Series Convertible,2011,300,300,BMW,3.0,6,Turbo
2010 Infiniti EX35,Infiniti,Infiniti EX,2010,297,253,Infiniti,3.5,6,
2010 Infiniti EX35 AWD,Infiniti,Infiniti EX,2010,297,253,Infiniti,3.5,6,
2010 Infiniti EX35 Journey,Infiniti,Infiniti EX,2010,297,253,Infiniti,3.5,6,
2010 Infiniti EX35 Journey AWD,Infiniti,Infiniti EX,2010,297,253,Infiniti,3.5,6,
2010 Mercedes-Benz E550 Coupe,Mercedes,Mercedes-Benz E-Class Coupe,2010,382,391,Mercedes-Benz,5.5,8,
2010 Mercedes-Benz E350 Coupe,Mercedes,Mercedes-Benz E-Class Coupe,2010,268,258,Mercedes-Benz,3.5,6,
2011 Mercedes-Benz E350 Coupe,Mercedes,Mercedes-Benz E-Class Coupe,2011,268,258,Mercedes-Benz,3.5,6,
2011 Mercedes-Benz E550 Coupe,Mercedes,Mercedes-Benz E-Class Coupe,2011,382,391,Mercedes-Benz,5.5,8,
2010 Chevrolet Corvette Coupe 1LT,Chevrolet,Chevrolet Corvette Coupe,2010,430,424,Chevrolet,6.2,8,
2010 Chevrolet Corvette Coupe 1LT AT,Chevrolet,Chevrolet Corvette Coupe,2010,430,424,Chevrolet,6.2,8,
