id,car_id,fuel_type
1865,2011 Infiniti FX35 AWD,Gasoline
1866,2011 Infiniti FX50 AWD,Gasoline
1867,2010 Mercedes-Benz C300 Luxury Driver-Adaptive AT,Gasoline
1868,2012 Infiniti M Hybrid,Gasoline
1869,2011 Cadillac STS,Gasoline
1870,2011 Cadillac STS AWD,Gasoline
1871,2011 Cadillac STS Luxury,Gasoline
1872,2011 Cadillac STS Luxury AWD,Gasoline
1873,2011 Cadillac STS Premium,Gasoline
1874,2009 Infiniti M M35,Gasoline
1875,2011 Dodge Caliber Express,Gasoline
1876,2011 Dodge Caliber Heat,Gasoline
1877,2011 Dodge Caliber Rush,Gasoline
1878,2011 Mercedes-Benz C300 Luxury  Driver-Adaptive AT,Gasoline
1879,2010 Dodge Caliber Express,Gasoline
1880,2010 Dodge Caliber SXT Fleet,Gasoline
1881,2010 Dodge Caliber Rush,Gasoline
1882,2010 Dodge Caliber R/T Fleet,Gasoline
1883,2010 Dodge Caliber Heat,Gasoline
1884,2010 Dodge Caliber SE Fleet,Gasoline
1885,2011 BMW 550i Gran Turismo,Gasoline
1886,2011 BMW 550i xDrive Gran Turismo,Gasoline
1887,2011 BMW 535i xDrive Gran Turismo,Gasoline
1888,2011 BMW 535i Gran Turismo,Gasoline
1889,2011 Dodge Challenger SE,Gasoline
1890,2011 Dodge Challenger R/T,Gasoline
1891,2011 Dodge Challenger SRT8,Gasoline
1892,2010 BMW 650i Convertible MT,Gasoline
1893,2010 Infiniti M M35,Gasoline
1894,2010 Infiniti M M35x,Gasoline
1895,2010 Infiniti M M45,Gasoline
1896,2010 Infiniti M M45x,Gasoline
1897,2010 Dodge Challenger SE,Gasoline
1898,2010 Dodge Challenger SRT8,Gasoline
1899,2010 Dodge Challenger R/T,Gasoline
1900,2011 Infiniti M M37,Gasoline
1901,2011 Infiniti M M37x,Gasoline
1902,2011 Infiniti M M56,Gasoline
1903,2011 Infiniti M M56x,Gasoline
1904,2011 Toyota Venza,Gasoline
1905,2011 Toyota Venza AWD,Gasoline
1906,2011 Toyota Venza V6,Gasoline
1907,2011 Toyota Venza V6 AWD,Gasoline
1908,2012 Infiniti M37,Gasoline
1909,2012 Infiniti M37x AWD,Gasoline
1910,2012 Infiniti M56,Gasoline
1911,2012 Infiniti M56x AWD,Gasoline
1912,2010 Cadillac STS,Gasoline
1913,2010 Cadillac STS AWD,Gasoline
1914,2010 Cadillac STS Luxury,Gasoline
1915,2010 Cadillac STS Luxury AWD,Gasoline
1916,2010 Cadillac STS Premium,Gasoline
1917,2010 Cadillac STS Luxury V8,Gasoline
1918,2010 Cadillac STS Performance V8,Gasoline
1919,2010 Cadillac STS Performance V8 AWD,Gasoline
1920,2011 Ford Expedition XL,E85
1921,2011 Ford Expedition XL 4WD,Gasoline
1922,2011 Ford Expedition XLT,E85
1923,2011 Ford Expedition XLT 4WD,E85
1924,2011 Ford Expedition XL EL,E85
1925,2011 Ford Expedition XL EL 4WD,Gasoline
1926,2011 Ford Expedition XLT EL,E85
1927,2011 Ford Expedition XLT EL 4WD,E85
1928,2011 Ford Expedition Limited,Gasoline
1929,2011 Ford Expedition Limited 4WD,E85
1930,2011 Ford Expedition King Ranch,E85
1931,2011 Ford Expedition King Ranch 4WD,Gasoline
1932,2011 Ford Expedition Limited EL,Gasoline
1933,2011 Ford Expedition Limited EL 4WD,E85
1934,2011 Ford Expedition King Ranch EL,E85
1936,2011 Dodge Charger SE,Gasoline
1937,2011 Dodge Charger R/T AWD,Gasoline
1938,2011 Dodge Charger R/T,Gasoline
1939,2011 Mazda Mazda6 i Sport,Gasoline
1940,2011 Mazda Mazda6 i Sport AT,Gasoline
1941,2011 Mazda Mazda6 i Touring,Gasoline
1942,2011 Mazda Mazda6 i Touring Plus,Gasoline
1943,2011 Mazda Mazda6 i Grand Touring,Gasoline
1944,2011 Mazda Mazda6 s Touring Plus,Gasoline
1945,2011 Mazda Mazda6 s Grand Touring,Gasoline
1946,2011 GMC Acadia SL,Gasoline
1947,2011 GMC Acadia SL AWD,Gasoline
1948,2011 GMC Acadia SLE,Gasoline
1949,2011 GMC Acadia SLE AWD,Gasoline
1950,2011 GMC Acadia SLT-1,Gasoline
1951,2011 GMC Acadia SLT-1 AWD,Gasoline
1952,2011 GMC Acadia SLT-2,Gasoline
1953,2011 GMC Acadia SLT-2 AWD,Gasoline
1954,2011 GMC Acadia Denali,Gasoline
1955,2011 GMC Acadia Denali AWD,Gasoline
1956,2010 Mazda Mazda6 i SV,Gasoline
1957,2010 Mazda Mazda6 i Sport,Gasoline
1958,2010 Mazda Mazda6 i Sport AT,Gasoline
1959,2010 Mazda Mazda6 i Touring,Gasoline
1960,2010 Mazda Mazda6 i Touring AT,Gasoline
1961,2010 Mazda Mazda6 i Touring Plus,Gasoline
1962,2010 Mazda Mazda6 i Grand Touring,Gasoline
1963,2010 Mazda Mazda6 s Touring Plus,Gasoline
1964,2010 Mazda Mazda6 s Grand Touring,Gasoline
1965,2010 Dodge Charger Rallye,Gasoline
1966,2010 Dodge Charger Rallye AWD,Gasoline
1967,2010 Dodge Charger SXT Fleet AWD,Gasoline
1968,2010 Dodge Charger SRT8,Gasoline
1969,2010 Dodge Charger RT AWD,Gasoline
1970,2010 Dodge Charger RT,Gasoline
1971,2010 Dodge Charger RT Fleet AWD,Gasoline
1972,2010 Dodge Charger Fleet,Gasoline
1973,2010 Dodge Charger SXT Fleet,Gasoline
1974,2011 Dodge Durango Express,Gasoline
1975,2011 Dodge Durango Express AWD,Gasoline
1976,2011 Dodge Durango Heat AWD,Gasoline
1977,2011 Dodge Durango Heat,Gasoline
1978,2011 Dodge Durango Crew,Gasoline
1979,2010 Ford Expedition SSV,Gasoline
1980,2010 Ford Expedition SSV 4WD,E85
1981,2010 Ford Expedition SSV EL,E85
1982,2010 Ford Expedition SSV EL 4WD,E85
1983,2010 Ford Expedition XLT,Gasoline
1984,2010 Ford Expedition XLT 4WD,E85
1985,2010 Ford Expedition XLT EL,Gasoline
1986,2010 Ford Expedition XLT EL 4WD,E85
1987,2010 Ford Expedition Limited,E85
1988,2010 Ford Expedition Limited 4WD,E85
1989,2010 Ford Expedition Limited EL,E85
1990,2010 Ford Expedition Limited EL 4WD,Gasoline
1991,2010 Ford Expedition Eddie Bauer,E85
1992,2010 Ford Expedition Eddie Bauer 4WD,Gasoline
1993,2010 Ford Expedition Eddie Bauer EL,E85
1994,2010 Ford Expedition Eddie Bauer EL 4WD,Gasoline
1995,2010 Ford Expedition King Ranch,Gasoline
1996,2010 Ford Expedition King Ranch 4WD,Gasoline
1997,2010 Ford Expedition King Ranch EL,E85
1998,2010 Ford Expedition King Ranch EL 4WD,Gasoline
1999,2011 Mazda MX-5 Miata Sport - Soft Top,Gasoline
2000,2011 Mazda MX-5 Miata Sport - Soft Top AT,Gasoline
2001,2011 Mazda MX-5 Miata Touring - Soft Top,Gasoline
2002,2011 Mazda MX-5 Miata Touring - Soft Top AT,Gasoline
2003,2011 Mazda MX-5 Miata Grand Touring - Soft Top,Gasoline
2004,2011 Mazda MX-5 Miata  Grand Touring - Soft Top AT,Gasoline
2005,2011 Mazda MX-5 Miata Touring - Power Retractable Hard Top,Gasoline
2006,2011 Mazda MX-5 Miata Touring - Power Retractable Hard Top AT,Gasoline
2007,2011 Mazda MX-5 Miata  Grand Touring - Power Retractable Hard Top,Gasoline
2008,2011 Mazda MX-5 Miata Grand Touring - Power Retractable Hard Top AT,Gasoline
2009,2011 Mazda MX-5 Miata Special Edition,Gasoline
2010,2011 Mazda MX-5 Miata  Special Edition AT,Gasoline
2011,2010 Mazda MX-5 Miata Sport,Gasoline
2012,2010 Mazda MX-5 Miata Sport AT,Gasoline
2013,2010 Mazda MX-5 Miata Touring,Gasoline
2014,2010 Mazda MX-5 MiataTouring AT,Gasoline
2015,2010 Mazda MX-5 Miata Grand Touring,Gasoline
2016,2010 Mazda MX-5 Miata Grand Touring AT,Gasoline
2017,2010 Mazda MX-5 Miata Touring - Power Retractable Hard Top,Gasoline
2018,2010 Mazda MX-5 Miata Touring - Power Retractable Hard Top AT,Gasoline
2019,2010 Mazda MX-5 Miata Grand Touring - Power Retractable Hard Top,Gasoline
2020,2010 Mazda MX-5 Miata Grand Touring - Power Retractable Hard Top AT,Gasoline
2021,2011 Mazda RX-8 Sport,Gasoline
2022,2011 Mazda RX-8 Sport AT,Gasoline
2023,2011 Mazda RX-8 Grand Touring,Gasoline
2024,2011 Mazda RX-8 Grand Touring AT,Gasoline
2025,2011 Mazda RX-8 R3,Gasoline
2026,2011 Infiniti G25,Gasoline
2027,2011 Infiniti G25 Journey,Gasoline
2028,2011 Infiniti G25x AWD,Gasoline
2029,2010 Mazda RX-8 Sport,Gasoline
2030,2010 Mazda RX-8 Sport AT,Gasoline
2031,2010 Mazda RX-8 Grand Touring,Gasoline
2032,2010 Mazda RX-8 Grand Touring AT,Gasoline
2033,2010 Mazda RX-8 R3,Gasoline
2034,2010 Toyota Venza,Gasoline
2035,2010 Toyota Venza AWD,Gasoline
2036,2010 Toyota Venza V6,Gasoline
2037,2010 Toyota Venza V6 AWD,Gasoline
2038,2011 Toyota Yaris 5-Door Liftback,Gasoline
2039,2011 Toyota Yaris 5-Door Liftback AT,Gasoline
2040,2012 Chevrolet Equinox LS,E85
2041,2012 Chevrolet Equinox LS AWD,Gasoline
2042,2012 Chevrolet Equinox 1LT,E85
2043,2012 Chevrolet Equinox 1LT AWD,Gasoline
2044,2012 Chevrolet Equinox 1LT V6,Gasoline
2045,2012 Chevrolet Equinox 2LT,Gasoline
2046,2012 Chevrolet Equinox 2LT AWD,Gasoline
2047,2012 Chevrolet Equinox 2LT V6,E85
2048,2012 Chevrolet Equinox 2LT V6 AWD,E85
2049,2012 Chevrolet Equinox LTZ,E85
2050,2012 Chevrolet Equinox LTZ AWD,Gasoline
2051,2012 Chevrolet Equinox LTZ V6,Gasoline
2052,2012 Chevrolet Equinox LTZ V6 AWD,E85
2053,2012 Chevrolet Equinox 1LT V6 AWD,Gasoline
2054,2010 Toyota Yaris 5-Door Liftback,Gasoline
2055,2010 Toyota Yaris 5-Door Liftback AT,Gasoline
2056,2012 Nissan Altima Coupe 2.5 S 170 hp MT,Gasoline
2057,2011 Toyota Yaris 3-Door Liftback,Gasoline
2058,2011 Toyota Yaris 3-Door Liftback AT,Gasoline
2059,2011 Nissan Armada SV,Gasoline
2060,2011 Chevrolet Equinox LS,Gasoline
2061,2011 Chevrolet Equinox LS AWD,Gasoline
2062,2011 Chevrolet Equinox 1LT,Gasoline
2063,2011 Chevrolet Equinox 1LT AWD,Gasoline
2064,2011 Chevrolet Equinox 1LT V6,Gasoline
2065,2011 Chevrolet Equinox 1LT V6 AWD,Gasoline
2066,2011 Chevrolet Equinox 1LT FFV,E85
2067,2011 Chevrolet Equinox 1LT FFV AWD,E85
2068,2011 Chevrolet Equinox 2LT,Gasoline
2069,2011 Chevrolet Equinox 2LT AWD,Gasoline
2070,2011 Chevrolet Equinox 2LT V6,Gasoline
2071,2011 Chevrolet Equinox 2LT V6 AWD,Gasoline
2072,2011 Chevrolet Equinox 2LT FFV,E85
2073,2011 Chevrolet Equinox 2LT FFV AWD,E85
2074,2011 Chevrolet Equinox LTZ,Gasoline
2075,2011 Chevrolet Equinox LTZ AWD,Gasoline
2076,2011 Chevrolet Equinox LTZ V6,Gasoline
2077,2011 Chevrolet Equinox LTZ V6 AWD,Gasoline
2078,2011 Chevrolet Equinox LTZ FFV,Gasoline
2079,2011 Chevrolet Equinox LTZ FFV AWD,E85
2080,2010 Toyota Yaris 3-Door Liftback,Gasoline
2081,2010 Toyota Yaris 3-Door Liftback AT,Gasoline
2082,2011 Toyota Yaris Sedan,Gasoline
2083,2011 Toyota Yaris Sedan AT,Gasoline
2084,2012 Ford Transit Connect XLT Van,Gasoline
2085,2012 Ford Transit Connect XL Van,Gasoline
2086,2012 Ford Transit Connect XLT Premium Wagon,Gasoline
2087,2012 Ford Transit Connect XLT Wagon,Gasoline
2088,2011 Ford Transit Connect XL Van,Gasoline
2089,2011 Ford Transit Connect XLT Van,Gasoline
2090,2011 Ford Transit Connect XLT Wagon,Gasoline
2091,2011 Ford Transit Connect XLT Premium Wagon,Gasoline
2092,2010 Ford Transit Connect XLT Van,Gasoline
2093,2010 Ford Transit Connect XL Van,Gasoline
2094,2010 Ford Transit Connect XLT Wagon,Gasoline
2095,2010 Ford Transit Connect XL Wagon,Gasoline
2096,2011 Nissan Armada SV 4x4,Gasoline
2097,2011 Nissan Armada SL,Gasoline
2098,2010 Ford Crown Victoria LX Fleet,E85
2099,2011 Nissan Armada SL 4x4,Gasoline
2100,2011 Nissan Armada Platinum FFV,E85
2101,2011 Nissan Armada Platinum 4x4 FFV,Gasoline
2102,2011 Porsche 911 Carrera 4S Coupe,Gasoline
2103,2011 Porsche 911 Carrera Coupe,Gasoline
2104,2011 Porsche 911 Carrera S Coupe,Gasoline
2105,2011 Porsche 911 Carrera 4 Coupe,Gasoline
2106,2011 Porsche 911 Targa 4 Coupe,Gasoline
2107,2011 Porsche 911 Turbo Coupe,Gasoline
2108,2011 Porsche 911 Targa 4S Coupe,Gasoline
2109,2011 Porsche 911 Carrera GTS Coupe,Gasoline
2110,2009 Infiniti G37 Convertible,Gasoline
2111,2009 Infiniti G37 Convertible Sport 6MT,Gasoline
2112,2010 Nissan Armada SE FFV,E85
2113,2010 Nissan Armada SE 4x4 FFV,E85
2114,2010 Nissan Armada Titanium FFV,Gasoline
2115,2010 Nissan Armada Titanium 4x4 FFV,Gasoline
2116,2011 Mazda Tribute i Sport,Gasoline
2117,2011 Mazda Tribute i Sport AT,Gasoline
2118,2011 Mazda Tribute i Sport 4WD,Gasoline
2119,2011 Mazda Tribute i Touring,Gasoline
2120,2011 Mazda Tribute i Touring 4WD,Gasoline
2121,2011 Mazda Tribute i Grand Touring,Gasoline
2122,2011 Mazda Tribute i Grand Touring 4WD,Gasoline
2123,2011 Mazda Tribute s Grand Touring,E85
2124,2011 Mazda Tribute s Grand Touring 4WD,E85
2125,2010 Nissan Armada Platinum FFV,E85
2126,2010 Nissan Armada Platinum 4x4 FFV,E85
2127,2010 Mazda Tribute i Sport,Gasoline
2128,2010 Mazda Tribute i Sport AT,Gasoline
2129,2010 Mazda Tribute i Sport 4WD,Gasoline
2130,2010 Mazda Tribute i Touring,Gasoline
2131,2010 Mazda Tribute i Touring 4WD,Gasoline
2132,2010 Mazda Tribute i Grand Touring,Gasoline
2133,2010 Mazda Tribute i Grand Touring 4WD,Gasoline
2134,2010 Mazda Tribute s Grand Touring,Gasoline
2135,2010 Mazda Tribute s Grand Touring 4WD,Gasoline
2136,2010 Toyota Yaris Sedan,Gasoline
2137,2010 Toyota Yaris Sedan AT,Gasoline
2138,2012 Toyota Yaris 3-Door Liftback L,Gasoline
2139,2012 Toyota Yaris 3-Door Liftback L AT,Gasoline
2140,2012 Toyota Yaris 3-Door Liftback LE,Gasoline
2141,2011 Porsche 911 Turbo Cabriolet,Gasoline
2142,2011 Porsche 911 Carrera 4 Cabriolet,Gasoline
2143,2011 Porsche 911 Carrera S Cabriolet,Gasoline
2144,2011 Porsche 911 Carrera 4S Cabriolet,Gasoline
2145,2011 Porsche 911 Carrera Cabriolet,Gasoline
2146,2011 Porsche 911 Carrera 4 GTS Cabriolet,Gasoline
2147,2011 Dodge Durango R/T,Gasoline
2148,2011 Dodge Durango Citadel AWD,Gasoline
2149,2011 Dodge Durango Crew AWD,Gasoline
2150,2011 Dodge Durango Citadel,Gasoline
2151,2011 Dodge Durango R/T AWD,Gasoline
2152,2011 Dodge Grand Caravan Mainstreet,Gasoline
2153,2011 Dodge Grand Caravan Crew,Gasoline
2154,2011 Dodge Grand Caravan Express,Gasoline
2155,2011 Dodge Grand Caravan R/T,Gasoline
2156,2011 Dodge Grand Caravan Cargo Van,Gasoline
2157,2010 Jeep Commander Sport,Gasoline
2158,2010 Jeep Commander Sport 5.7L,Gasoline
2159,2010 Jeep Commander Sport 4x4,Gasoline
2160,2010 Jeep Commander Sport 5.7L 4x4,Gasoline
2161,2010 Jeep Commander Limited,Gasoline
2162,2010 Jeep Commander Limited 4x4,Gasoline
2163,2011 Jeep Compass Sport 4x2,Gasoline
2164,2011 Jeep Compass Sport 4x4,Gasoline
2165,2010 GMC Acadia SL,Gasoline
2166,2010 GMC Acadia SL AWD,Gasoline
2167,2010 GMC Acadia SLE,Gasoline
2168,2010 GMC Acadia SLE AWD,Gasoline
2169,2010 GMC Acadia SLT-1,Gasoline
2170,2010 GMC Acadia SLT-1 AWD,Gasoline
2171,2010 GMC Acadia SLT-2,Gasoline
2172,2010 GMC Acadia SLT-2 AWD,Gasoline
2173,2011 GMC Canyon WT 2WD,Gasoline
2174,2011 GMC Canyon WT 2WD AT,Gasoline
2175,2011 GMC Canyon WT 4WD,Gasoline
2176,2011 GMC Canyon WT 2WD 3.7L,Gasoline
2177,2010 GMC Terrain SLE-2,Gasoline
2178,2011 GMC Canyon WT 4WD 3.7L,Gasoline
2179,2010 GMC Terrain SLE-2 AWD,Gasoline
2180,2011 GMC Canyon Extended Cab WT 2WD,Gasoline
2181,2011 GMC Canyon Extended Cab WT 2WD AT,Gasoline
2182,2011 GMC Canyon Extended Cab WT 4WD,Gasoline
2183,2011 GMC Canyon Extended Cab WT 4WD AT,Gasoline
2184,2011 GMC Canyon Extended Cab WT 2WD 3.7L,Gasoline
2185,2010 GMC Terrain SLT-1,Gasoline
2186,2011 GMC Canyon Extended Cab WT 4WD 3.7L,Gasoline
2187,2010 GMC Terrain SLT-1 AWD,Gasoline
2188,2011 GMC Canyon SLE 2WD,Gasoline
2189,2011 GMC Canyon SLE 2WD AT,Gasoline
2190,2011 GMC Canyon SLE 4WD,Gasoline
2191,2011 GMC Canyon SLE 4WD AT,Gasoline
2192,2011 GMC Canyon SLE 2WD 3.7L,Gasoline
2193,2010 GMC Terrain SLT-2,Gasoline
2194,2011 GMC Canyon SLE 4WD 3.7L,Gasoline
2195,2010 GMC Terrain SLT-2 AWD,Gasoline
2196,2011 GMC Canyon Extended Cab SLE 2WD,Gasoline
2197,2011 GMC Canyon Extended Cab SLE 2WD AT,Gasoline
2198,2011 GMC Canyon Extended Cab SLE 4WD,Gasoline
2199,2011 GMC Canyon Extended Cab SLE 4WD AT,Gasoline
2200,2011 GMC Canyon Extended Cab SLE 2WD 3.7L,Gasoline
2201,2011 GMC Canyon Extended Cab SLE 2WD V8,Gasoline
2202,2011 GMC Canyon Extended Cab SLE 4WD 3.7L,Gasoline
2204,2011 GMC Canyon Crew Cab SLE 2WD,Gasoline
2205,2011 GMC Canyon Crew Cab SLE 2WD V8,Gasoline
2206,2011 GMC Canyon Crew Cab SLE 4WD,Gasoline
2207,2011 GMC Canyon Crew Cab SLE 4WD V8,Gasoline
2208,2011 GMC Canyon Crew Cab SLE 2WD 3.7L,Gasoline
2209,2010 GMC Terrain SLE-1 AWD,Gasoline
2210,2010 GMC Canyon WT 2WD,Gasoline
2211,2010 GMC Terrain SLE-1,Gasoline
2212,2011 GMC Canyon Extended Cab SLT 2WD,Gasoline
2213,2011 GMC Canyon Extended Cab SLT 4WD,Gasoline
2214,2011 GMC Canyon Extended Cab SLT 2WD V8,Gasoline
2215,2011 GMC Canyon Extended Cab SLT 4WD V8,Gasoline
2216,2011 GMC Canyon Crew Cab SLT 2WD,Gasoline
2217,2011 GMC Canyon Crew Cab SLT 4WD,Gasoline
2218,2011 GMC Canyon Crew Cab SLT 2WD V8,Gasoline
2219,2011 GMC Canyon Crew Cab SLT 4WD V8,Gasoline
2220,2011 GMC Canyon WT 4WD AT,Gasoline
2221,2010 Infiniti G37 Convertible,Gasoline
2222,2010 Infiniti G37 Convertible Sport 6MT,Gasoline
2223,2010 Honda Pilot LX,Gasoline
2224,2010 Honda Pilot LX 4WD,Gasoline
2225,2010 Honda Pilot EX,Gasoline
2226,2010 Honda Pilot EX-L,Gasoline
2227,2010 Honda Pilot EX-L 4WD,Gasoline
2228,2010 Honda Pilot Touring,Gasoline
2229,2010 Honda Pilot Touring 4WD,Gasoline
2230,2012 Toyota Yaris 5-Door Liftback L,Gasoline
2231,2012 Toyota Yaris 5-Door Liftback LE,Gasoline
2232,2012 Toyota Yaris 5-Door Liftback SE,Gasoline
2233,2012 Toyota Yaris 5-Door Liftback SE AT,Gasoline
2234,2012 Toyota Highlander,Gasoline
2235,2012 Toyota Highlander V6,Gasoline
2236,2012 Toyota Highlander V6 4WD,Gasoline
2237,2012 Toyota Highlander SE,Gasoline
2238,2012 Toyota Highlander SE V6,Gasoline
2239,2012 Toyota Highlander SE V6 4WD,Gasoline
2240,2012 Toyota Highlander Limited,Gasoline
2241,2012 Toyota Highlander Limited 4WD,Gasoline
2242,2010 Dodge Grand Caravan Crew,Gasoline
2243,2010 Dodge Grand Caravan SXT,Gasoline
2244,2010 Dodge Grand Caravan Cargo Van,Gasoline
2245,2010 Dodge Grand Caravan SE,Gasoline
2246,2010 Dodge Grand Caravan Hero,Gasoline
2247,2010 Jeep Compass Sport,Gasoline
2248,2010 Jeep Compass Sport 2.4L,Gasoline
2249,2010 Jeep Compass Sport 4x4,Gasoline
2250,2010 Jeep Compass Sport Fleet,Gasoline
2251,2010 Jeep Compass Sport Fleet 2.4L,Gasoline
2252,2010 Jeep Compass Sport Fleet 4x4,Gasoline
2254,2010 Jeep Compass Limited 4x4,Gasoline
2255,2011 Dodge Journey Express,Gasoline
2256,2011 Dodge Journey Crew AWD,Gasoline
2257,2011 Dodge Journey Mainstreet AWD,Gasoline
2258,2011 Dodge Journey Lux AWD,Gasoline
2259,2011 Infiniti G37 Convertible,Gasoline
2260,2011 Infiniti G37 Convertible Sport 6MT,Gasoline
2261,2010 Infiniti G37 Sedan,Gasoline
2262,2010 Infiniti G37 Sedan Journey,Gasoline
2263,2010 Infiniti G37x Sedan AWD,Gasoline
2264,2010 Infiniti G37 Sedan Sport 6MT,Gasoline
2265,2010 BMW 650i Coup MT,Gasoline
2266,2011 Infiniti G37 Sedan Journey,Gasoline
2267,2011 Infiniti G37x Sedan AWD,Gasoline
2268,2011 Infiniti G37 Sedan Sport 6MT,Gasoline
2269,2009 BMW 750i Sedan,Gasoline
2270,2009 BMW 750Li Sedan,Gasoline
2271,2010 BMW 750Li xDrive Sedan,Gasoline
2272,2010 BMW 750i xDrive Sedan,Gasoline
2273,2010 BMW 760Li Sedan,Gasoline
2274,2010 BMW 750Li Sedan,Gasoline
2275,2010 BMW 750i Sedan,Gasoline
2276,2010 Chevrolet Equinox LS,Gasoline
2277,2010 Chevrolet Equinox LS AWD,Gasoline
2278,2010 Chevrolet Equinox 1LT,Gasoline
2279,2010 Chevrolet Equinox 2LT,Gasoline
2280,2010 Chevrolet Equinox 2LT AWD,Gasoline
2281,2010 Chevrolet Equinox LTZ,Gasoline
2282,2010 Chevrolet Equinox LTZ AWD,Gasoline
2283,2010 Chevrolet Equinox 1LT AWD,Gasoline
2284,2011 BMW 750i xDrive Sedan,Gasoline
2285,2011 BMW 760Li Sedan,Gasoline
2286,2011 BMW 750Li Sedan,Gasoline
2287,2011 BMW 750Li xDrive Sedan,Gasoline
2288,2011 BMW 750i Sedan,Gasoline
2289,2011 BMW 740i Sedan,Gasoline
2290,2011 BMW 740Li Sedan,Gasoline
2292,2010 Dodge Journey SE,Gasoline
2293,2010 Dodge Journey R/T Fleet AWD,Gasoline
2294,2010 Dodge Journey R/T AWD,Gasoline
2295,2010 Dodge Journey SXT AWD,Gasoline
2296,2010 Dodge Journey R/T Fleet,Gasoline
2297,2010 Dodge Journey SXT,Gasoline
2298,2010 Dodge Journey R/T,Gasoline
2299,2011 BMW ActiveHybrid 750i Sedan,Gasoline
2300,2011 BMW ActiveHybrid 750Li Sedan,Gasoline
2301,2011 Dodge Nitro Detonator,Gasoline
2302,2011 Dodge Nitro Detonator 4X4,Gasoline
2303,2011 Dodge Nitro Shock 4X4,Gasoline
2304,2011 Dodge Nitro Heat 4X4,Gasoline
2305,2011 Dodge Nitro Shock,Gasoline
2308,2011 BMW ALPINA B7 LWB xDrive Sedan,Gasoline
2309,2011 BMW ALPINA B7 LWB Sedan,Gasoline
2310,2011 BMW ALPINA B7 SWB Sedan,Gasoline
2311,2011 BMW ALPINA B7 SWB xDrive Sedan,Gasoline
2312,2010 Lexus ES 350,Gasoline
2313,2010 Dodge Nitro SE Fleet,Gasoline
2314,2010 Dodge Nitro Heat,Gasoline
2315,2010 Dodge Nitro Shock,Gasoline
2316,2010 Dodge Nitro SXT Fleet 4X4,Gasoline
2317,2010 Dodge Nitro SXT Fleet,Gasoline
2318,2010 Dodge Nitro SE Fleet 4X4,Gasoline
2319,2010 Dodge Nitro Detonator,Gasoline
2320,2010 Dodge Nitro Heat 4X4,Gasoline
2321,2010 Dodge Nitro Detonator 4X4,Gasoline
2322,2010 Dodge Nitro Shock 4X4,Gasoline
2323,2012 Chevrolet Express 1500,Gasoline
2324,2012 Chevrolet Express 1500 FFV,Gasoline
2325,2012 Chevrolet Express 1500 FFV AWD,Gasoline
2326,2011 Infiniti G37 Coupe,Gasoline
2327,2011 Infiniti G37 Coupe Journey,Gasoline
2328,2011 Infiniti G37x Coupe AWD,Gasoline
2329,2011 Infiniti G37 Coupe Sport 6MT,Gasoline
2330,2011 Infiniti IPL G Coupe 6MT,Gasoline
2331,2011 GMC Terrain SLE-1,Gasoline
2332,2011 GMC Terrain SLE-1 AWD,Gasoline
2333,2011 GMC Terrain SLE-2,Gasoline
2334,2011 GMC Terrain SLE-2 AWD,Gasoline
2335,2011 GMC Terrain SLE-2 3.0L,E85
2336,2011 GMC Terrain SLE-2 3.0L AWD,Gasoline
2337,2011 GMC Terrain SLT-1,Gasoline
2338,2011 GMC Terrain SLT-1 AWD,Gasoline
2339,2011 GMC Terrain SLT-1 3.0L,E85
2340,2011 GMC Terrain SLT-1 3.0L AWD,Gasoline
2341,2011 GMC Terrain SLT-2,Gasoline
2342,2011 GMC Terrain SLT-2 AWD,Gasoline
2345,2011 Dodge Nitro Heat 4.0,Gasoline
2346,2011 Dodge Nitro Heat 4.0 4X4,Gasoline
2347,2011 GMC Yukon SLE,E85
2348,2011 GMC Yukon SLT,Gasoline
2349,2011 GMC Yukon Denali,Gasoline
2350,2011 GMC Yukon 4WD SLE,E85
2351,2011 GMC Yukon 4WD SLT,E85
2352,2011 GMC Yukon AWD Denali,Gasoline
2353,2010 Porsche 911 Carrera Coupe,Gasoline
2354,2010 Porsche 911 Carrera S Coupe,Gasoline
2355,2010 Porsche 911 Turbo Coupe,Gasoline
2356,2010 Porsche 911 Carrera 4 Coupe,Gasoline
2357,2010 Porsche 911 Carrera 4S Coupe,Gasoline
2358,2010 Porsche 911 Targa 4S Coupe,Gasoline
2359,2010 Porsche 911 Targa 4 Coupe,Gasoline
2360,2010 GMC Yukon SLE,Gasoline
2361,2010 GMC Yukon SLT,E85
2362,2010 GMC Yukon Denali,Gasoline
2363,2010 GMC Yukon 4WD SLE,Gasoline
2364,2010 GMC Yukon 4WD SLT,Gasoline
2365,2010 GMC Yukon AWD Denali,E85
2366,2010 Infiniti G37 Coupe,Gasoline
2367,2010 Infiniti G37 Coupe Journey,Gasoline
2368,2010 Infiniti G37x Coupe AWD,Gasoline
2369,2010 Infiniti G37 Coupe Sport 6MT,Gasoline
2370,2011 GMC Yukon XL 1/2 Ton SLE,Gasoline
2371,2011 GMC Yukon XL 1/2 Ton SLE 4WD,Gasoline
2372,2011 GMC Yukon XL 3/4 Ton SLE,Gasoline
2373,2011 GMC Yukon XL 3/4 Ton SLE 4WD,Gasoline
2374,2011 GMC Yukon XL 1/2 Ton SLT,Gasoline
2375,2011 GMC Yukon XL 1/2 Ton SLT 4WD,Gasoline
